pos,corr_resp,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-150,z,0,1,1,3,5,3,23,3,694.0259298000019,,694.0102156999637,694.0259298000019,695.0244900999824,695.0244900999824,695.0244900999824,695.0244900999824,695.0383905000053,696.0207053999766,696.0207053999766,696.2724779999699,x,0,0.2492433000006713,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,1,1,3,6,0,24,0,696.28961659997,,696.2743667999748,696.28961659997,697.2863850999856,697.2863850999856,697.2863850999856,697.2863850999856,697.2863850999856,698.2856063999934,698.2856063999934,698.5363893999602,v,0,0.23734920000424609,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,1,1,3,6,1,25,1,698.5546091999859,,698.537895699963,698.5546091999859,699.5373882999993,699.5373882999993,699.5373882999993,699.5373882999993,699.5511655000155,700.5501909999875,700.5501909999875,700.8179781999788,z,0,0.253744599991478,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,1,1,3,6,2,26,2,700.8358606999973,,700.8202931999695,700.8358606999973,701.8190874999855,701.8190874999855,701.8190874999855,701.8190874999855,701.8328205000143,702.8317671999685,702.8317671999685,703.1333435999695,c,1,0.29545199999120086,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,1,1,3,6,3,27,3,703.1504967999645,,703.1354151999694,703.1504967999645,704.1473043999868,704.1473043999868,704.1473043999868,704.1473043999868,704.1473043999868,705.1464070999646,705.1464070999646,706.4971082999837,x,0,1.3377824000199325,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,1,1,3,7,0,28,0,706.5151326999767,,706.4993131000083,706.5151326999767,707.5141616999754,707.5141616999754,707.5141616999754,707.5141616999754,707.5281200999743,708.5104471999803,708.5104471999803,711.2426958999713,v,0,2.7211125000030734,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,1,1,3,7,1,29,1,711.2609209999791,,711.2444487999892,711.2609209999791,712.2435917999828,712.2435917999828,712.2435917999828,712.2435917999828,712.2575669999933,713.2567205000087,713.2567205000087,714.8896054999786,z,0,1.629389000008814,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,1,1,3,7,2,30,2,714.907783099974,,714.8914080999675,714.907783099974,715.8904049000121,715.8904049000121,715.8904049000121,715.8904049000121,715.9044081000029,716.9036017999751,716.9036017999751,719.0196321000112,c,1,2.0997785999788903,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,1,1,3,7,3,31,3,719.0375919999788,,719.0213979000109,719.0375919999788,720.0204525999725,720.0204525999725,720.0204525999725,720.0204525999725,720.0342838999932,721.0333511999925,721.0333511999925,724.6316321999766,x,0,3.5890136000234634,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,1,1,3,8,0,32,0,724.6496657999814,,724.6338986000046,724.6496657999814,725.6323307999992,725.6323307999992,725.6323307999992,725.6323307999992,725.646427700005,726.6456763999886,726.6456763999886,728.8783568000072,v,0,2.22796260000905,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,1,1,3,8,1,33,1,728.8966242999886,,728.8800851000124,728.8966242999886,729.8788724999758,729.8788724999758,729.8788724999758,729.8788724999758,729.9095199999865,730.8921006000019,730.8921006000019,733.3584479999845,z,0,2.454376299981959,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,1,1,3,8,2,34,2,733.3758969999617,,733.3603192999726,733.3758969999617,734.3588037000154,734.3588037000154,734.3588037000154,734.3588037000154,734.3724258000148,735.3716355999932,735.3716355999932,737.3048697999911,c,1,1.9276858000084758,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,1,1,3,8,3,35,3,737.3228489999892,,737.3065105999704,737.3228489999892,738.3059392999858,738.3059392999858,738.3059392999858,738.3059392999858,738.3191252999823,739.3183142999769,739.3183142999769,740.7356385000166,x,0,1.4020276000373997,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,1,1,3,9,0,36,0,740.7531161999796,,740.7380093999673,740.7531161999796,741.7500246000127,741.7500246000127,741.7500246000127,741.7500246000127,741.7500246000127,742.7491636999766,742.7491636999766,744.365297899989,v,0,1.6053523999871686,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,1,1,3,9,1,37,1,744.3834416999598,,744.3671777999843,744.3834416999598,745.3663093000068,745.3663093000068,745.3663093000068,745.3663093000068,745.3801895999932,746.3794346000068,746.3794346000068,747.7298611999722,z,0,1.3412905999575742,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,1,1,3,9,2,38,2,747.7477580999839,,747.7316916999989,747.7477580999839,748.7440989000024,748.7440989000024,748.7440989000024,748.7440989000024,748.7440989000024,749.7432868999895,749.7432868999895,751.5595924999798,c,1,1.8075007000006735,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,1,1,3,9,3,39,3,751.5779028999968,,751.5617574999924,751.5779028999968,752.5597763999831,752.5597763999831,752.5597763999831,752.5597763999831,752.5909518999979,753.5732899999712,753.5732899999712,754.5243744999752,x,0,0.94149210001342,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,1,1,3,10,0,40,0,754.5420142000075,,754.5263021999854,754.5420142000075,755.5386462999741,755.5386462999741,755.5386462999741,755.5386462999741,755.5386462999741,756.5377184000099,756.5377184000099,756.8552679999848,v,0,0.3004876000341028,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,1,1,3,10,1,41,1,756.8731288000126,,756.8572805000003,756.8731288000126,757.8563262000098,757.8563262000098,757.8563262000098,757.8563262000098,757.8699147999869,758.869145500008,758.869145500008,759.6534890999901,z,0,0.7816469999961555,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,1,1,3,10,2,42,2,759.6708081999677,,759.6552822999656,759.6708081999677,760.6535049999948,760.6535049999948,760.6535049999948,760.6535049999948,760.6678053999785,761.666917399969,761.666917399969,761.951381299994,c,1,0.27810380002483726,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,1,1,3,10,3,43,3,761.9694860000163,,761.9529944999958,761.9694860000163,762.9519345000153,762.9519345000153,762.9519345000153,762.9519345000153,762.9657529999968,763.9650873999926,763.9650873999926,764.2835922999657,x,0,0.31648720003431663,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,1,1,3,11,0,44,0,764.300078100001,,764.2853339000139,764.300078100001,765.2971707999823,765.2971707999823,765.2971707999823,765.2971707999823,765.2971707999823,766.2961970999604,766.2961970999604,766.6308236999903,v,0,0.3291503000073135,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,1,1,3,11,1,45,1,766.6486336999806,,766.6327013999689,766.6486336999806,767.6316005999688,767.6316005999688,767.6316005999688,767.6316005999688,767.6450374000124,768.6440103999921,768.6440103999921,769.2786563999834,z,0,0.617648699961137,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,1,1,3,11,2,46,2,769.2962783999974,,769.2806846000021,769.2962783999974,770.2791840999853,770.2791840999853,770.2791840999853,770.2791840999853,770.2928536999971,771.2920269999886,771.2920269999886,771.6102751999861,c,1,0.30941980000352487,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,1,1,3,11,3,47,3,771.6280689999694,,771.6120459999656,771.6280689999694,772.6269624999841,772.6269624999841,772.6269624999841,772.6269624999841,772.6410536000039,773.6237180999597,773.6237180999597,774.1082016999717,x,0,0.47601809998741373,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,1,1,3,12,0,48,0,774.1260476000025,,774.1103089000098,774.1260476000025,775.1086879000068,775.1086879000068,775.1086879000068,775.1086879000068,775.1225845000008,776.1214494999731,776.1214494999731,776.4393021999858,v,0,0.30636709998361766,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,1,1,3,12,1,49,1,776.4575292000081,,776.4411647999659,776.4575292000081,777.4397229999886,777.4397229999886,777.4397229999886,777.4397229999886,777.4706568999682,778.452952099964,778.452952099964,778.8209306999925,z,0,0.3556253000278957,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,1,1,3,12,2,50,2,778.8385600000038,,778.8228529999615,778.8385600000038,779.8213322999654,779.8213322999654,779.8213322999654,779.8213322999654,779.8350269999937,780.8342138999724,780.8342138999724,781.1696889000013,c,1,0.3323418000363745,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,1,1,3,12,3,51,3,781.186777099967,,781.1716617000056,781.186777099967,782.1832287000143,782.1832287000143,782.1832287000143,782.1832287000143,782.1832287000143,783.1822571000084,783.1822571000084,783.5833594999858,x,0,0.3884601999889128,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,1,1,3,13,0,52,0,783.6014814999653,,783.5854373999755,783.6014814999653,784.5840825999621,784.5840825999621,784.5840825999621,784.5840825999621,784.5981253999635,785.597269299964,785.597269299964,785.9153732999694,v,0,0.3164561999728903,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,1,1,3,13,1,53,1,785.9328672999982,,785.9171257999842,785.9328672999982,786.9154951999662,786.9154951999662,786.9154951999662,786.9154951999662,786.9293070000131,787.9281851999694,787.9281851999694,788.096307699976,z,0,0.16260219999821857,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,1,1,3,13,2,54,2,788.1145509000053,,788.098203099973,788.1145509000053,789.0970200999873,789.0970200999873,789.0970200999873,789.0970200999873,789.111076399975,790.1101302999887,790.1101302999887,790.3612204999663,c,1,0.24345879995962605,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,1,1,3,13,3,55,3,790.3787645999691,,790.3629732999834,790.3787645999691,791.3618709999719,791.3618709999719,791.3618709999719,791.3618709999719,791.37567639997,792.3746544999885,792.3746544999885,793.1752732999739,x,0,0.7913657000171952,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,1,1,3,14,0,56,0,793.1938044999843,,793.1769026999827,793.1938044999843,794.1759866999928,794.1759866999928,794.1759866999928,794.1759866999928,794.2068750999752,795.1890996000147,795.1890996000147,795.5568432,v,0,0.355850099993404,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,1,1,3,14,1,57,1,795.5744940000004,,795.5587745999801,795.5744940000004,796.5575944000157,796.5575944000157,796.5575944000157,796.5575944000157,796.5709383999929,797.5704861999839,797.5704861999839,797.8886730999802,z,0,0.3074324000044726,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,1,1,3,14,2,58,2,797.9066635000054,,797.89107469999,797.9066635000054,798.905706199992,798.905706199992,798.905706199992,798.905706199992,798.9193224000046,799.9020123999799,799.9020123999799,800.0869939000113,c,1,None,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,1,1,3,14,3,59,3,800.1043894999893,,800.0890397999901,800.1043894999893,801.101259899966,801.101259899966,801.101259899966,801.101259899966,801.101259899966,802.1002259000088,802.1002259000088,802.2520657000132,x,0,0.1471290999907069,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,1,1,3,15,0,60,0,802.2688954999903,,802.2537466000067,802.2688954999903,803.2659157000016,803.2659157000016,803.2659157000016,803.2659157000016,803.2659157000016,804.2647485999623,804.2647485999623,804.4162920999806,v,0,0.14551429997663945,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,1,1,3,15,1,61,1,804.4342612999608,,804.4179317000089,804.4342612999608,805.4168653999805,805.4168653999805,805.4168653999805,805.4168653999805,805.431073100015,806.4300184999593,806.4300184999593,806.714921900013,z,0,0.26802209997549653,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,1,1,3,15,2,62,2,806.732590199972,,806.7168478000094,806.732590199972,807.7149984000134,807.7149984000134,807.7149984000134,807.7149984000134,807.7289740999695,808.7281960999826,808.7281960999826,808.7462992999936,c,1,0.0012126999790780246,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,1,1,3,15,3,63,3,808.7640958999982,,808.748246299976,808.7640958999982,809.7468167999759,809.7468167999759,809.7468167999759,809.7468167999759,809.7604503000039,810.7596453999868,810.7596453999868,811.0608700999874,x,0,0.29770019999705255,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,1,1,3,16,0,64,0,811.0791556999902,,811.0626492999727,811.0791556999902,812.0612530999933,812.0612530999933,812.0612530999933,812.0612530999933,812.091992600006,813.07445309998,813.07445309998,813.1435350999818,v,0,0.05532590002985671,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,1,1,3,16,1,65,1,813.1613216999685,,813.1453595999628,813.1613216999685,814.1597794999834,814.1597794999834,814.1597794999834,814.1597794999834,814.173784499988,815.1559985000058,815.1559985000058,815.4245816000039,z,0,0.2568683000281453,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,1,1,3,16,2,66,2,815.4420406999998,,815.4267096999683,815.4420406999998,816.438079399988,816.438079399988,816.438079399988,816.438079399988,816.438079399988,817.4377428999869,817.4377428999869,818.1548676000093,c,1,0.706228099996224,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,1,1,3,16,3,67,3,818.1733115999959,,818.1567291999818,818.1733115999959,819.1556056999834,819.1556056999834,819.1556056999834,819.1556056999834,819.1862646999652,820.1689711000072,820.1689711000072,820.5530388999614,x,0,0.3736439000349492,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,1,1,3,17,0,68,0,820.5708992999862,,820.5548472999944,820.5708992999862,821.5534970000153,821.5534970000153,821.5534970000153,821.5534970000153,821.5677012999658,822.5667625999777,822.5667625999777,822.9510589999845,v,0,0.37984260002849624,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,1,1,3,17,1,69,1,822.9694555000169,,822.9528182999929,822.9694555000169,823.9516996999737,823.9516996999737,823.9516996999737,823.9516996999737,823.9822411999921,824.9648300000117,824.9648300000117,825.2497149999836,z,0,0.2830942000146024,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,1,1,3,17,2,70,2,825.2672353999806,,825.2515850999625,825.2672353999806,826.2637926999596,826.2637926999596,826.2637926999596,826.2637926999596,826.2637926999596,827.2628897000104,827.2628897000104,827.7140565000009,c,1,0.43842909997329116,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,1,1,3,17,3,71,3,827.7327069999883,,827.715681599977,827.7327069999883,828.7145629000152,828.7145629000152,828.7145629000152,828.7145629000152,828.7448652999592,829.7277495000162,829.7277495000162,830.0788230999606,x,0,0.3422124000499025,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-50,x,0,1,1,3,18,0,72,0,830.0963547999854,,830.0806498000165,830.0963547999854,831.0791469999822,831.0791469999822,831.0791469999822,831.0791469999822,831.0929507999681,832.0920934000169,832.0920934000169,832.3265653999988,v,0,0.22516209998866543,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
150,v,0,1,1,3,18,1,73,1,832.3444848000072,,832.3283749999828,832.3444848000072,833.3275053999969,833.3275053999969,833.3275053999969,833.3275053999969,833.3409590999945,834.3400502000004,834.3400502000004,834.6582161000115,z,0,0.3129655999946408,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
50,c,0,1,1,3,18,2,74,2,834.6758854999789,,834.6604793000151,834.6758854999789,835.6728588999831,835.6728588999831,835.6728588999831,835.6728588999831,835.6728588999831,836.6718339999788,836.6718339999788,836.9732427999843,c,1,0.296271400002297,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
-150,z,0,1,1,3,18,3,75,3,836.9907216000138,,836.9750201000134,836.9907216000138,837.9736791999894,837.9736791999894,837.9736791999894,837.9736791999894,837.9872462999774,838.9864818999777,838.9864818999777,839.3543366999947,x,0,0.3551086999941617,None,293371,001,2024-10-16_15h55.48.869,4.0 Motor Sequence Learning,2024.1.5,None,2024-10-16 15h55.58.497276 +0530,
